Donor_ID,Chromosome,Loc_start,Loc_end,Total_CN,Major_CN,Minor_CN
DO46331,12,102724125,102753256,2,1,1
DO46331,12,102753257,126020092,2,1,1
DO46331,12,126027295,132349400,2,1,1
DO46331,12,132349401,133851894,2,1,1
DO46331,13,19500000,30088588,2,1,1
DO46331,13,30149192,36714859,2,1,1
DO46331,13,36714860,69619481,2,1,1
DO46331,13,69619482,69634971,2,1,1
DO46331,13,69634972,114142800,2,1,1
DO46331,14,66329039,66541824,1,1,0
DO46331,15,20700000,42214620,2,1,1
DO46331,15,42214621,42214690,2,1,1
DO46331,15,42214691,46058405,2,1,1
DO46331,15,46058406,64361200,3,2,1
DO46331,15,64361201,64362543,3,2,1
DO46331,15,64362544,68667624,3,2,1
DO46331,15,68668646,68820464,5,4,1
DO46331,15,69227934,73576305,3,2,1
DO46331,15,73576306,73878725,4,3,1
DO46331,15,73878726,75781390,1,1,0
DO46331,15,78120369,100338800,2,1,1
DO46331,15,100338801,102531391,2,1,1
DO46331,16,88827201,90354752,1,1,0
DO46331,17,15222,20929296,1,1,0
DO46331,17,20937677,22199999,1,1,0
DO46331,17,22200000,25799999,1,1,0
DO46331,19,28600000,57469305,2,1,1
DO46331,19,57690711,58074726,2,1,1
DO46331,19,58074727,58931010,3,2,1
DO46331,20,3877476,25599999,2,1,1
DO46331,20,25600000,29399999,2,1,1
DO46331,20,44719222,46378464,1,1,0
DO46331,21,46937501,48129894,2,1,1
DO46331,22,49687501,51304565,1,1,0
DO46333,1,10001,10784990,2,1,1
DO46333,1,10805314,26801702,2,1,1
DO46333,1,26822239,37240217,1,1,0
DO46333,1,37240218,37243835,1,1,0
DO46333,1,37243836,49780777,1,1,0
DO46333,1,49780778,49786877,1,1,0
DO46333,1,49786878,58770926,1,1,0
DO46333,1,59432343,74450374,1,1,0
DO46333,1,74450375,74450401,1,1,0
DO46333,1,74450402,98823315,1,1,0
DO46333,1,98823316,111963782,2,1,1
DO46333,1,111963783,111963805,2,1,1
DO46333,1,111963806,119488774,2,1,1
DO46333,1,119488775,119490182,2,1,1
DO46333,1,119490183,120766081,2,1,1
DO46333,1,120794398,128899999,2,1,1
DO46333,1,142536967,150925307,2,1,1
DO46333,1,150925308,150935260,2,1,1
DO46333,1,150935261,151523794,2,1,1
DO46333,1,181667840,181696243,2,1,1
DO46333,1,247249601,249250620,2,1,1
DO46333,2,54197,9718711,2,1,1
DO46333,2,9718712,10041982,1,1,0
DO46333,2,10041983,24300380,2,1,1
DO46333,2,24301578,25365101,2,1,1
DO46333,2,25408960,28921040,2,1,1
DO46333,2,29002079,62983301,2,1,1
DO46333,2,62983302,62987727,2,1,1
DO46333,2,62987728,70369336,2,1,1
DO46333,2,70370362,86407772,2,1,1
DO46333,2,86420594,90499999,2,1,1
DO46333,2,96800000,103415023,2,1,1
DO46333,2,103415024,122351827,1,1,0
DO46333,2,122351828,122356388,1,1,0
DO46333,2,122356389,163956046,1,1,0
DO46333,2,163956047,164564399,2,1,1
DO46333,2,164564400,191646475,1,1,0
DO46333,2,191646476,205176094,2,1,1
DO46333,2,205176095,205223725,3,2,1
DO46333,2,205223726,226084997,2,1,1
DO46333,2,226084998,226090299,2,1,1
DO46333,2,226090300,238553778,2,1,1
DO46333,2,238553779,238553844,2,1,1
DO46333,2,238553845,242985493,2,1,1
DO46333,3,60596,3964481,2,1,1
DO46333,3,3964482,3965940,2,1,1
DO46333,3,3965941,11889096,2,1,1
DO46333,3,11895014,13183684,2,1,1
DO46333,3,13183685,13195296,2,1,1
DO46333,3,13195297,17610474,2,1,1
DO46333,3,17620491,21373994,2,1,1
DO46333,3,21376399,30907716,2,1,1
DO46333,3,30920519,45266687,2,1,1
DO46333,3,45266688,58211107,1,1,0
DO46333,3,58211108,58212572,1,1,0
DO46333,3,58212573,71257451,1,1,0
DO46333,3,93900000,96262333,2,1,1
DO46333,3,96262334,96267155,2,1,1
DO46333,3,96267156,100385910,2,1,1
DO46333,3,100385911,100392706,2,1,1
DO46333,3,100392707,115295921,2,1,1
DO46333,3,115315113,127140618,2,1,1
DO46333,3,127156794,156725770,2,1,1
DO46333,3,156735225,164832652,2,1,1
DO46333,3,164835053,165725558,2,1,1
DO46333,3,165727510,166845693,2,1,1
DO46333,3,166845694,170259462,3,2,1
DO46333,3,170259463,170263877,3,2,1
DO46333,3,170263878,175991433,3,2,1
DO46333,3,175991434,175996279,3,2,1
DO46333,3,175996280,177002325,3,2,1
DO46333,3,177002326,177007010,3,2,1
DO46333,3,177007011,180276254,3,2,1
DO46333,3,180289212,189514940,3,2,1
DO46333,3,189517075,192501249,3,2,1
DO46333,3,192501250,197857178,3,2,1
DO46333,4,74473,143130,1,1,0
DO46333,4,9912852,14482728,2,1,1
DO46333,4,14482729,17042743,1,1,0
DO46333,4,17042744,19122847,2,1,1
DO46333,4,19122848,19133891,2,1,1
DO46333,4,19133892,19579563,2,1,1
DO46333,4,19579564,19768979,1,1,0
DO46333,4,19768980,19769236,1,1,0
DO46333,4,19769237,20158464,1,1,0
DO46333,4,20158465,20935335,2,1,1
DO46333,4,20935336,24219917,1,1,0
DO46333,4,24219918,24407638,2,1,1
DO46333,4,24407639,26461550,1,1,0
DO46333,4,26461551,31518918,2,1,1
DO46333,4,31518919,40612592,1,1,0
DO46333,4,40612593,40612767,1,1,0
DO46333,4,40612768,43258621,1,1,0
DO46333,4,43258622,47647255,2,1,1
DO46333,4,47647256,47652509,2,1,1
DO46333,4,52700000,53273814,1,1,0
DO46333,4,53273815,53814100,2,1,1
DO46333,4,109843601,109878982,2,2,0
DO46333,5,50700000,118345555,1,1,0
DO46333,5,126372943,126473286,2,2,0
DO46333,5,126473287,128133077,1,1,0
DO46333,5,128133078,145900949,2,1,1
DO46333,5,145900950,160730439,2,1,1
DO46333,5,160733815,179989772,2,1,1
DO46333,6,205800,3960264,1,1,0
DO46333,6,3960265,10577582,2,1,1
DO46333,6,10577583,10578649,2,1,1
DO46333,6,10578650,16464494,2,1,1
DO46333,6,16469714,25134185,2,1,1
DO46333,6,88934918,95047868,2,1,1
DO46333,6,95047869,111907258,1,1,0
DO46333,6,111907259,112035732,2,2,0
DO46333,6,112035733,130371500,1,1,0
DO46333,6,130374681,136099185,1,1,0
DO46333,6,136119763,141391646,1,1,0
DO46333,6,141391647,141393958,1,1,0
DO46333,6,141393959,159098597,1,1,0
DO46333,6,159098598,159109526,1,1,0
DO46333,6,159109527,168279758,1,1,0
DO46333,7,12662165,13120187,1,1,0
DO46333,8,156331,4366812,1,1,0
DO46333,8,4366813,4371608,1,1,0
DO46333,8,4371609,4445900,1,1,0
DO46333,8,4445901,4516947,2,2,0
DO46333,8,4516948,11987499,1,1,0
DO46333,8,12476538,13840429,1,1,0
DO46333,8,13867600,14028267,1,1,0
DO46333,8,14028268,14028289,1,1,0
DO46333,8,14028290,27794613,1,1,0
DO46333,9,89743599,90570101,2,1,1
DO46333,9,90570102,100478491,2,1,1
DO46333,10,42502009,50841500,2,1,1
DO46333,10,50841501,50843746,2,1,1
DO46333,10,50843747,52996024,2,1,1
DO46333,10,53007337,57011092,2,1,1
DO46333,10,57012244,65695504,2,1,1
DO46333,10,65781275,74577562,2,1,1
DO46333,10,74577563,74599004,2,1,1
DO46333,10,74599005,75630799,2,1,1
DO46333,10,75630800,89790343,3,2,1
DO46333,10,89790344,108596003,1,1,0
DO46333,10,108600859,115942523,1,1,0
DO46333,10,115942524,129311520,2,2,0
DO46333,10,129332095,131768571,2,2,0
DO46333,10,131775996,131984753,2,2,0
DO46333,10,131984754,135389924,1,1,0
DO46333,11,197557,10437733,1,1,0
DO46333,11,10444133,20892347,1,1,0
DO46333,11,20892348,27168019,3,2,1
DO46333,11,27168020,27180481,3,2,1
DO46333,11,27180482,29671818,3,2,1
DO46333,11,31125150,34007798,3,2,1
DO46333,11,34007799,34740713,2,1,1
DO46333,11,34740714,34751696,2,1,1
DO46333,11,34751697,36468765,2,1,1
DO46333,11,36468766,36471192,2,1,1
DO46333,11,36471193,47014256,2,1,1
DO46333,11,47014257,48255090,1,1,0
DO46333,11,55700000,69467872,2,1,1
DO46333,11,75713826,83679160,2,2,0
DO46333,12,110107,18910079,2,1,1
DO46333,12,18910080,18917281,2,1,1
DO46333,12,18917282,30659854,2,1,1
DO46333,12,30667370,33299999,2,1,1
DO46333,12,38200000,53338122,2,1,1
DO46333,12,53354952,54826451,2,1,1
DO46333,12,54826452,54835078,2,1,1
DO46333,12,54835079,63298316,2,1,1
DO46333,12,63310234,82634570,2,1,1
DO46333,12,82634571,82642593,2,1,1
DO46333,12,82642594,95171054,2,1,1
DO46333,12,95206535,102416069,2,1,1
DO46333,12,102416070,103007032,1,1,0
DO46333,12,103007033,103149401,2,1,1
DO46333,12,103149402,103150116,2,1,1
DO46333,12,103150117,107051252,2,1,1
DO46333,12,107051253,107051273,2,1,1
DO46333,12,107051274,107939125,2,1,1
DO46333,12,107939126,108823499,1,1,0
DO46333,12,108854378,132349400,1,1,0
DO46333,12,132349401,133851894,1,1,0
DO46333,13,19500000,27231211,1,1,0
DO46333,14,20547475,20550431,1,1,0
DO46333,14,20550432,20704982,1,1,0
DO46333,14,22980034,28004930,2,1,1
DO46333,14,28004931,28004954,2,1,1
DO46333,14,28004955,28928551,2,1,1
DO46333,14,28931740,31374624,2,1,1
DO46333,14,31374625,31389225,2,1,1
DO46333,14,31389226,34711305,2,1,1
DO46333,14,34711306,46517820,1,1,0
DO46333,14,46517821,54390705,2,1,1
DO46333,14,54390706,61489233,1,1,0
DO46333,14,61489234,62151965,1,1,0
DO46333,14,62151966,62230467,2,2,0
DO46333,14,62230468,73319724,1,1,0
DO46333,14,106147501,106368400,2,2,0
DO46333,15,58185840,73661443,2,1,1
DO46333,15,73661444,73674344,2,1,1
DO46333,15,73674345,75625187,2,1,1
DO46333,15,75625188,78154893,1,1,0
DO46333,15,78229664,82300644,1,1,0
DO46333,15,82323582,89161307,1,1,0
DO46333,15,89161308,89161630,1,1,0
DO46333,15,100797869,102381867,2,2,0
DO46333,16,84870,15711458,2,1,1
DO46333,16,15833738,34599999,2,1,1
DO46333,16,38600000,64027333,2,1,1
DO46333,16,64027334,72491821,2,1,1
DO46333,16,72524832,88827200,2,1,1
DO46333,16,88827201,90354752,2,1,1
DO46333,17,30316,5049384,2,2,0
DO46333,17,5049385,5049409,2,2,0
DO46333,17,5060485,22199999,1,1,0
DO46333,17,22200000,25799999,1,1,0
DO46333,17,25800000,29655992,1,1,0
DO46333,17,29655993,29665485,1,1,0
DO46333,17,29665486,31412752,1,1,0
DO46333,17,31412753,31419339,1,1,0
DO46333,17,31419340,34185168,1,1,0
DO46333,17,34185169,34192854,1,1,0
DO46333,17,34192855,78774600,1,1,0
DO46333,17,78774601,81195209,1,1,0
DO46333,18,27500,15399999,2,1,1
DO46333,18,19000000,22200192,3,2,1
DO46333,18,22200193,27510854,2,1,1
DO46333,18,27915220,28402116,2,1,1
DO46333,18,28413020,39400443,2,1,1
DO46333,18,39400444,40030387,3,2,1
DO46333,18,40042291,49697583,2,1,1
DO46333,19,277870,9227805,1,1,0
DO46333,20,62825812,62829208,3,2,1
DO46333,21,14300000,17539817,2,1,1
DO46333,21,17539818,18562448,1,1,0
DO46333,21,18562449,19054102,2,1,1
DO46333,21,19054103,19055246,2,1,1
DO46333,21,19055247,22398474,2,1,1
DO46333,21,22398475,22398928,2,1,1
DO46333,21,22398929,31978704,2,1,1
DO46333,21,31989442,35116081,2,1,1
DO46333,21,35172436,36173965,2,1,1
DO46333,21,36289137,36896469,2,1,1
DO46333,21,36897220,36915121,2,1,1
DO46333,21,36915122,39689974,3,2,1
DO46333,21,39689975,40091316,2,1,1
DO46333,21,40367878,40914873,3,2,1
DO46333,21,40983477,43599045,1,1,0
DO46333,21,43599046,45802435,2,1,1
DO46333,21,45802436,46937500,1,1,0
DO46333,21,46937501,48129894,1,1,0
DO46333,22,18823202,22544992,2,1,1
DO46333,22,22544993,30810280,1,1,0
DO46333,22,30810281,30819106,1,1,0
DO46333,22,30819107,40357588,1,1,0
DO46333,22,40357589,40362163,1,1,0
DO46333,22,40362164,49691400,1,1,0
DO46333,22,49691401,51304565,1,1,0
DO46334,3,100074,87899999,3,2,1
DO46334,3,93900000,115498788,5,3,2
DO46334,3,115615637,197743728,5,3,2
DO46334,4,43168259,43380229,1,1,0
DO46334,4,87569713,87706157,3,3,0
DO46334,6,37415772,58699999,2,2,0
DO46334,6,58700000,63299999,2,2,0
DO46334,6,63300000,67010323,2,2,0
DO46334,7,40386,57999999,3,2,1
DO46334,7,61700000,158821400,3,2,1
DO46334,8,202842,39230024,2,2,0
DO46334,8,41090116,41334728,2,2,0
DO46334,9,50700000,140273200,2,1,1
DO46334,10,90127,37999999,5,3,2
DO46334,11,3866590,4291602,2,2,0
DO46334,12,38200000,41936469,2,2,0
DO46334,12,41948117,42609273,2,2,0
DO46334,12,42700984,43563836,2,2,0
DO46334,12,43563837,44338903,3,2,1
DO46334,12,44338904,53827803,2,2,0
DO46334,12,53827804,128708965,3,3,0
DO46334,12,128708966,132349400,5,3,2
DO46334,12,132349401,133851894,5,3,2
DO46334,14,19100000,106368400,3,2,1
DO46334,15,20700000,34724063,2,2,0
DO46334,15,34724064,100338800,2,2,0
DO46334,15,100338801,102431166,2,2,0
DO46334,17,78774601,81195209,5,5,0
DO46334,18,76159970,78077247,1,1,0
DO46334,19,247288,7159078,2,1,1
DO46334,19,10814948,12588672,2,1,1
DO46334,19,12950347,13420188,3,2,1
DO46334,19,17180658,24399999,3,2,1
DO46336,1,46971999,47333392,3,2,1
DO46336,1,47622531,72508287,3,2,1
DO46336,1,72661607,93658306,3,2,1
DO46336,1,98525526,100573702,4,2,2
DO46336,1,100573703,117432813,3,2,1
DO46336,1,117432814,119054924,4,2,2
DO46336,2,85291849,89847499,5,3,2
DO46336,2,96800000,97677179,4,3,1
DO46336,2,97677180,100567162,3,2,1
DO46336,2,100567163,106190385,2,1,1
DO46336,2,106196404,114455598,2,1,1
DO46336,2,114709629,140949870,3,2,1
DO46336,2,141334191,242985493,3,2,1
DO46336,3,11485553,11842352,2,1,1
DO46336,4,3472251,4720029,6,4,2
DO46336,4,8494147,9152365,5,3,2
DO46336,5,40334320,46099999,2,2,0
DO46336,6,56925075,57295617,3,2,1
DO46336,6,128699744,128845283,2,1,1
DO46336,6,131117198,138806549,3,2,1
DO46336,7,98400013,100699745,3,2,1
DO46336,7,106544449,109247500,3,2,1
DO46336,10,107501,6333781,4,2,2
DO46336,10,6350260,16405533,4,2,2
DO46336,10,26781879,37914956,2,1,1
DO46336,11,198086,34689496,3,2,1
DO46336,11,34689497,34718304,3,2,1
DO46336,11,34718305,51593038,3,2,1
DO46336,11,51593039,55699999,3,2,1
DO46336,11,63706373,68269971,4,2,2
DO46336,12,26425228,27164829,4,2,2
DO46336,12,29335424,30554157,4,2,2
DO46336,12,31805395,33299999,4,2,2
DO46336,12,38200000,61445458,3,2,1
DO46336,13,108595463,114142800,2,2,0
DO46336,14,50342241,50613791,2,1,1
DO46336,17,1880,18363000,3,3,0
DO46336,17,25800000,36269491,3,3,0
DO46336,17,36269492,37009378,3,3,0
DO46336,17,37009379,44229981,3,3,0
DO46336,17,44320002,79328415,3,3,0
DO46336,18,20093343,22968588,4,2,2
DO46336,19,133005,6575111,2,2,0
DO46336,21,14300000,40917125,3,2,1
DO46336,22,24877630,45386331,2,2,0
DO46336,22,45386332,46592198,1,1,0
DO46338,1,22461657,41148401,3,2,1
DO46338,1,41148402,41424549,4,3,1
DO46338,1,41424550,69768186,3,2,1
DO46338,1,74112201,79289485,3,2,1
DO46338,1,79289486,79290258,3,2,1
DO46338,1,79290259,121499999,3,2,1
DO46338,1,247249601,249250620,3,2,1
DO46338,3,100074,71035687,3,2,1
DO46338,3,75320705,78476981,3,2,1
DO46338,4,67451,19792815,3,2,1
DO46338,4,19792816,19894166,4,3,1
DO46338,4,92171957,92186469,2,1,1
DO46338,4,92186470,161759893,3,2,1
DO46338,4,161759894,162070737,2,1,1
DO46338,4,162070738,191154275,3,2,1
DO46338,5,50700000,180715810,2,1,1
DO46338,6,57299092,58103001,3,2,1
DO46338,6,65190142,73192305,2,1,1
DO46338,6,73375047,79406965,2,1,1
DO46338,6,79809966,101166149,2,1,1
DO46338,6,101169557,106443947,2,1,1
DO46338,6,108152162,113711982,2,1,1
DO46338,6,114384939,114771920,2,1,1
DO46338,6,115654224,120315142,2,1,1
DO46338,6,120315143,120318473,3,2,1
DO46338,6,120336552,144189533,2,1,1
DO46338,6,144857674,151662972,2,1,1
DO46338,6,152416586,157275617,2,1,1
DO46338,6,157481542,170919735,2,1,1
DO46338,7,1890659,2072633,1,1,0
DO46338,9,246054,47299999,2,1,1
DO46338,9,65607500,140223200,2,1,1
DO46338,9,140223201,141014140,2,1,1
DO46338,10,90127,27642775,3,2,1
DO46338,10,27642776,27645664,3,2,1
DO46338,10,27645665,37999999,3,2,1
DO46338,10,38000000,42397372,3,2,1
DO46338,10,42397373,73614870,3,2,1
DO46338,10,73614871,73864307,4,3,1
DO46338,10,73864308,135389924,3,2,1
DO46338,11,5810017,13468014,3,2,1
DO46338,11,14165443,23251209,3,2,1
DO46338,11,23344702,27800970,3,2,1
DO46338,12,132349401,133851894,3,2,1
DO46338,14,20548824,27073426,3,2,1
DO46338,15,100338801,102531391,2,1,1
DO46338,16,4694997,33327500,3,2,1
DO46338,16,46458123,69402499,3,2,1
DO46338,17,20944038,21035698,7,5,2
DO46338,17,78774601,81195209,2,2,0
DO46338,18,27500,158511,3,2,1
DO46338,18,19000000,19731307,3,2,1
DO46338,18,19731308,22087375,3,2,1
DO46338,18,33792536,34523092,2,1,1
DO46338,18,34523093,34525918,2,1,1
DO46338,18,34525919,64052690,2,1,1
DO46338,18,64052691,64135975,1,1,0
DO46338,19,277715,870643,2,1,1
DO46338,19,15676834,17801325,4,3,1
DO46338,19,34448876,35539173,4,3,1
DO46338,22,49687501,51304565,2,1,1
DO46340,1,67296948,120041364,2,1,1
DO46340,1,120041365,120066815,1,1,0
DO46340,1,247249601,249250620,2,1,1
DO46340,2,45043,36976308,2,1,1
DO46340,2,36976309,36976364,2,1,1
DO46340,2,36976365,55469137,2,1,1
DO46340,2,55469138,55470343,2,1,1
DO46340,2,55470344,79591922,2,1,1
DO46340,2,96800000,105204941,2,1,1
DO46340,2,105315396,123166439,2,1,1
DO46340,2,127959929,128487002,3,2,1
DO46340,2,128487003,133669466,3,2,1
DO46340,2,133669467,133671930,3,2,1
DO46340,2,133671931,140105333,3,2,1
DO46340,2,140105334,140107060,3,2,1
DO46340,2,140107061,155479606,3,2,1
DO46340,2,155479607,159970980,2,1,1
DO46340,2,159970981,159971005,2,1,1
DO46340,2,159971006,219464890,2,1,1
DO46340,2,219464891,219465706,2,1,1
DO46340,2,219465707,221386125,2,1,1
DO46340,2,221386126,221388081,2,1,1
DO46340,2,221388082,240482137,2,1,1
DO46340,3,8996520,87899999,2,1,1
DO46340,3,93900000,98579370,2,1,1
DO46340,3,98587451,123095064,2,1,1
DO46340,3,130582393,147894231,2,1,1
DO46340,3,147894232,198022429,3,2,1
DO46340,4,13014807,18823204,2,1,1
DO46340,4,30494333,44555922,1,1,0
DO46340,4,44555923,44556022,1,1,0
DO46340,4,44562614,48199999,2,1,1
DO46340,4,48200000,52699999,2,1,1
DO46340,4,52700000,89886496,2,1,1
DO46340,4,89886497,107754842,2,1,1
DO46340,4,107754843,107817983,1,1,0
DO46340,4,107817984,112073156,2,1,1
DO46340,4,112073157,159992296,2,1,1
DO46340,4,159992297,159994728,2,1,1
DO46340,4,159994729,173177286,2,1,1
DO46340,4,173177287,173177893,2,1,1
DO46340,4,173177894,187363827,2,1,1
DO46340,4,187386636,191154275,2,1,1
DO46340,5,28955,850202,2,1,1
DO46340,5,115297182,180662500,2,1,1
DO46340,6,33154985,51381221,2,1,1
DO46340,6,51394167,53708572,2,1,1
DO46340,6,53708573,53708724,2,1,1
DO46340,6,53708725,58699999,2,1,1
DO46340,6,63300000,107728196,2,1,1
DO46340,6,107728197,107749164,2,1,1
DO46340,6,107749165,122885674,2,1,1
DO46340,6,122885675,170332810,1,1,0
DO46340,6,170332811,170332875,1,1,0
DO46340,6,170332919,170333256,1,1,0
DO46340,8,215337,39474928,1,1,0
DO46340,9,30820745,47299999,2,1,1
DO46340,9,50700000,73523767,2,1,1
DO46340,10,10562951,37999999,2,1,1
DO46340,10,42300000,110669383,2,1,1
DO46340,11,16974982,29158501,2,1,1
DO46340,11,29169816,29188931,1,1,0
DO46340,12,110107,17218047,2,1,1
DO46340,12,17219984,33299999,2,1,1
DO46340,12,38200000,46066560,2,1,1
DO46340,12,46809249,46882085,3,2,1
DO46340,12,46882086,58972789,2,1,1
DO46340,13,19500000,114142800,1,1,0
DO46340,14,19110834,52805551,2,1,1
DO46340,16,83802,8487659,2,1,1
DO46340,16,8488559,12051037,2,1,1
DO46340,16,12068915,19175288,2,1,1
DO46340,16,19175289,19181611,2,1,1
DO46340,16,19181612,34599999,2,1,1
DO46340,16,34600000,38599999,2,1,1
DO46340,16,38600000,66300995,2,1,1
DO46340,16,66300996,88830010,1,1,0
DO46340,16,88830011,90034157,1,1,0
DO46340,17,12500,22199999,1,1,0
DO46340,17,22200000,25799999,1,1,0
DO46340,17,29296842,29475514,0,0,0
DO46340,17,36235688,44028144,1,1,0
DO46340,17,78774601,81195209,2,2,0
DO46340,18,27500,1672649,2,1,1
DO46340,18,1684019,15399999,2,1,1
DO46340,18,19000000,23108903,2,1,1
DO46340,18,23108904,23108920,2,1,1
DO46340,18,23108921,28950069,2,1,1
DO46340,19,28600000,39457917,2,1,1
DO46340,19,39457918,59128982,1,1,0
DO46340,21,14300000,18999058,2,1,1
DO46340,21,19003193,38861751,2,1,1
DO46340,21,44479168,46937500,4,3,1
DO46340,22,17900000,22980009,1,1,0
DO46340,22,49687501,51304565,1,1,0
DO46342,1,21226947,21297011,4,2,2
DO46342,1,36660385,42040133,3,2,1
DO46342,1,42043442,48241738,3,2,1
DO46342,1,48241739,48244113,3,2,1
DO46342,1,66974965,69658896,3,2,1
DO46342,1,77558690,78574174,3,2,1
DO46342,1,78574175,78575373,3,2,1
DO46342,1,87124694,100356873,3,2,1
DO46342,1,100989164,105098667,3,2,1
DO46342,1,154132255,154146934,3,2,1
DO46342,2,24412014,26374398,2,2,0
DO46342,2,26374399,29023385,3,3,0
DO46342,2,29023386,29025718,3,3,0
DO46342,2,96800000,101846035,3,2,1
DO46342,2,115708328,124865791,3,2,1
DO46342,3,68811248,71759010,4,2,2
DO46342,3,71759011,71759322,4,2,2
DO46342,3,71759323,74729226,4,2,2
DO46342,3,74733092,84892990,4,2,2
DO46342,3,84892991,87899999,3,2,1
DO46342,3,136822511,137791339,4,2,2
DO46342,3,137794904,138966338,4,2,2
DO46342,3,153212931,154840404,4,3,1
DO46342,4,75735783,93330490,3,2,1
DO46342,4,93330491,93331463,3,2,1
DO46342,4,93331464,95665381,3,2,1
DO46342,4,95665382,95666332,3,2,1
DO46342,4,95666333,102594162,3,2,1
DO46342,4,102594163,102604913,3,2,1
DO46342,4,102604914,102780723,3,2,1
DO46342,4,102994342,107104068,3,2,1
DO46342,4,107105664,107684101,3,2,1
DO46342,4,107684102,107684793,3,2,1
DO46342,4,107684794,112372474,3,2,1
DO46342,4,112372475,114319882,2,1,1
DO46342,4,114319883,132547448,3,2,1
DO46342,4,132549902,139102738,3,2,1
DO46342,4,139102739,139104768,3,2,1
DO46342,4,139104769,148821149,3,2,1
DO46342,4,148821150,148842868,3,2,1
DO46342,4,148842869,167212158,3,2,1
DO46342,5,50700000,52817707,3,2,1
DO46342,5,52817708,54319356,2,1,1
DO46342,5,80066147,100098002,2,1,1
DO46342,5,111127697,127571154,3,2,1
DO46342,5,137044081,153813157,3,2,1
DO46342,5,153813158,153813776,3,2,1
DO46342,5,153813777,155438446,3,2,1
DO46342,5,155450976,160346502,3,2,1
DO46342,5,160346503,160348099,3,2,1
DO46342,5,160348100,162101888,3,2,1
DO46342,5,162101889,162269269,2,2,0
DO46342,5,162852877,167351189,3,2,1
DO46342,5,167355780,168178137,3,2,1
DO46342,6,43010226,48508680,3,2,1
DO46342,6,48508681,48512119,3,2,1
DO46342,8,185803,4768006,3,2,1
DO46342,8,25925853,28777453,3,2,1
DO46342,8,28777454,28780650,3,2,1
DO46342,8,28780651,29389495,3,2,1
DO46342,9,37630003,43426001,2,2,0
DO46342,10,8854821,16019480,3,2,1
DO46342,10,16020513,32829887,3,2,1
DO46342,10,32829888,32853238,2,1,1
DO46342,10,32853239,33879061,3,2,1
DO46342,10,34045632,37999999,3,2,1
DO46342,10,83197825,95727851,3,2,1
DO46342,10,95736651,101097768,3,2,1
DO46342,10,101097769,101098821,3,2,1
DO46342,10,101098822,135389924,3,2,1
DO46342,11,22613140,26792176,2,1,1
DO46342,11,36866217,42228209,2,1,1
DO46342,11,42228210,42230212,2,1,1
DO46342,11,42230213,48909001,2,1,1
DO46342,11,48909002,50044280,2,1,1
DO46342,11,55700000,65126165,3,2,1
DO46342,11,65128745,66441522,3,2,1
DO46342,11,66441523,68196877,4,2,2
DO46342,12,10957050,13495289,6,3,3
DO46342,12,27743066,29250473,4,3,1
DO46342,12,29264004,32501811,3,2,1
DO46342,12,32501812,32504444,3,2,1
DO46342,12,38563883,41299569,3,2,1
DO46342,12,41304185,42556094,3,2,1
DO46342,12,42556095,46238985,2,1,1
DO46342,12,47165722,59289153,2,1,1
DO46342,12,59289154,59289382,2,1,1
DO46342,12,59289383,65210006,2,1,1
DO46342,12,65210007,66451371,3,2,1
DO46342,12,66451372,72025095,3,2,1
DO46342,12,98080841,105542263,3,2,1
DO46342,13,25870014,26873558,2,2,0
DO46342,13,41517272,42818447,2,2,0
DO46342,14,19100000,21159118,3,2,1
DO46342,14,24007773,29750262,4,2,2
DO46342,14,31482225,36650253,2,2,0
DO46342,14,38664967,50818949,3,3,0
DO46342,14,50818950,50827604,3,3,0
DO46342,14,50827605,60903658,3,3,0
DO46342,14,60903659,67954300,2,2,0
DO46342,14,67954301,71472037,3,3,0
