"Chromosome","Strand","Bin","Allele","Clone"
"3",1,180,"A",1
"3",1,181,"A",1
"3",1,182,"A",1
"3",1,183,"A",1
"3",1,184,"A",1
"3",1,185,"A",1
"3",1,186,"A",1
"3",1,187,"A",1
"3",1,188,"A",1
"3",1,189,"A",1
"3",1,190,"A",1
"3",1,191,"A",1
"3",1,192,"A",1
"3",1,193,"A",1
"3",1,194,"A",1
"3",1,195,"A",1
"3",1,196,"A",1
"3",1,197,"A",1
"3",1,198,"A",1
"3",1,199,"A",1
"3",1,200,"A",1
"3",1,201,"A",1
"3",1,202,"A",1
"3",1,203,"A",1
"3",1,204,"A",1
"3",1,205,"A",1
"3",1,206,"A",1
"3",1,207,"A",1
"3",1,208,"A",1
"3",1,209,"A",1
"3",1,210,"A",1
"3",1,211,"A",1
"3",1,212,"A",1
"3",1,213,"A",1
"3",1,214,"A",1
"3",1,215,"A",1
"3",1,216,"A",1
"3",1,217,"A",1
"3",1,218,"A",1
"3",1,219,"A",1
"3",1,220,"A",1
"3",1,221,"A",1
"3",1,222,"A",1
"3",1,223,"A",1
"3",1,224,"A",1
"3",1,225,"A",1
"3",1,226,"A",1
"3",1,227,"A",1
"3",1,228,"A",1
"3",1,229,"A",1
"3",1,230,"A",1
"3",1,231,"A",1
"3",1,232,"A",1
"3",1,233,"A",1
"3",1,234,"A",1
"3",1,235,"A",1
"3",1,236,"A",1
"3",1,237,"A",1
"3",1,238,"A",1
"3",1,239,"A",1
"3",1,240,"A",1
"3",1,241,"A",1
"3",1,242,"A",1
"3",1,243,"A",1
"3",1,244,"A",1
"3",1,245,"A",1
"3",1,246,"A",1
"3",1,247,"A",1
"3",1,248,"A",1
"3",1,249,"A",1
"3",1,250,"A",1
"3",1,251,"A",1
"3",1,252,"A",1
"3",1,253,"A",1
"3",1,254,"A",1
"3",1,255,"A",1
"3",1,256,"A",1
"3",1,257,"A",1
"3",1,258,"A",1
"3",1,259,"A",1
"3",1,260,"A",1
"3",1,261,"A",1
"3",1,262,"A",1
"3",1,263,"A",1
"3",1,264,"A",1
"3",1,265,"A",1
"3",1,266,"A",1
"3",1,267,"A",1
"3",1,268,"A",1
"3",1,269,"A",1
"3",1,270,"A",1
"3",1,271,"A",1
"3",1,272,"A",1
"3",1,273,"A",1
"3",1,274,"A",1
"3",1,275,"A",1
"3",1,276,"A",1
"3",1,277,"A",1
"3",1,278,"A",1
"3",1,279,"A",1
"3",1,280,"A",1
"3",1,281,"A",1
"3",1,282,"A",1
"3",1,283,"A",1
"3",1,284,"A",1
"3",1,285,"A",1
"3",1,286,"A",1
"3",1,287,"A",1
"3",1,288,"A",1
"3",1,289,"A",1
"3",1,290,"A",1
"3",1,291,"A",1
"3",1,292,"A",1
"3",1,293,"A",1
"3",1,294,"A",1
"3",1,295,"A",1
"3",1,296,"A",1
"3",1,297,"A",1
"3",1,298,"A",1
"3",1,299,"A",1
"3",1,300,"A",1
"3",1,301,"A",1
"3",1,302,"A",1
"3",1,303,"A",1
"3",1,304,"A",1
"3",1,305,"A",1
"3",1,306,"A",1
"3",1,307,"A",1
"3",1,308,"A",1
"3",1,309,"A",1
"3",1,310,"A",1
"3",1,311,"A",1
"3",1,312,"A",1
"3",1,313,"A",1
"3",1,314,"A",1
"3",1,315,"A",1
"3",1,316,"A",1
"3",1,317,"A",1
"3",1,318,"A",1
"3",1,319,"A",1
"3",1,320,"A",1
"3",1,321,"A",1
"3",1,322,"A",1
"3",1,323,"A",1
"3",1,324,"A",1
"3",1,325,"A",1
"3",1,326,"A",1
"3",1,327,"A",1
"3",1,328,"A",1
"3",1,329,"A",1
"3",1,330,"A",1
"3",1,331,"A",1
"3",1,332,"A",1
"3",1,333,"A",1
"3",1,334,"A",1
"3",1,335,"A",1
"3",1,336,"A",1
"3",1,337,"A",1
"3",1,338,"A",1
"3",1,339,"A",1
"3",1,340,"A",1
"3",1,341,"A",1
"3",1,342,"A",1
"3",1,343,"A",1
"3",1,344,"A",1
"3",1,345,"A",1
"3",1,346,"A",1
"3",1,347,"A",1
"3",1,348,"A",1
"3",1,349,"A",1
"3",1,350,"A",1
"3",1,351,"A",1
"3",1,352,"A",1
"3",1,353,"A",1
"3",1,354,"A",1
"3",1,355,"A",1
"3",1,356,"A",1
"3",1,357,"A",1
"3",1,358,"A",1
"3",1,359,"A",1
"3",1,360,"A",1
"3",1,361,"A",1
"3",1,362,"A",1
"3",1,363,"A",1
"3",1,364,"A",1
"3",1,365,"A",1
"3",1,366,"A",1
"3",1,367,"A",1
"3",1,368,"A",1
"3",1,369,"A",1
"3",1,370,"A",1
"3",1,371,"A",1
"3",1,372,"A",1
"3",1,373,"A",1
"3",1,374,"A",1
"3",1,375,"A",1
"3",1,376,"A",1
"3",1,377,"A",1
"3",1,378,"A",1
"3",1,379,"A",1
"3",1,380,"A",1
"3",1,381,"A",1
"3",1,382,"A",1
"3",1,383,"A",1
"3",1,384,"A",1
"3",1,385,"A",1
"3",1,386,"A",1
"3",1,387,"A",1
"3",1,388,"A",1
"3",1,389,"A",1
"3",1,390,"A",1
"3",1,391,"A",1
"3",1,392,"A",1
"3",1,393,"A",1
"3",1,394,"A",1
"3",1,395,"A",1
"3",1,396,"A",1
"3",1,397,"A",1
"4",1,1,"A",1
"4",1,2,"A",1
"4",1,3,"A",1
"4",1,4,"A",1
"4",1,5,"A",1
"4",1,6,"A",1
"4",1,7,"A",1
"4",1,8,"A",1
"4",1,9,"A",1
"4",1,10,"A",1
"4",1,11,"A",1
"4",1,12,"A",1
"4",1,13,"A",1
"4",1,14,"A",1
"4",1,15,"A",1
"4",1,16,"A",1
"4",1,17,"A",1
"4",1,18,"A",1
"4",1,19,"A",1
"4",1,20,"A",1
"4",1,21,"A",1
"4",1,22,"A",1
"4",1,23,"A",1
"4",1,24,"A",1
"4",1,25,"A",1
"4",1,26,"A",1
"4",1,27,"A",1
"4",1,28,"A",1
"4",1,29,"A",1
"4",1,30,"A",1
"4",1,31,"A",1
"4",1,32,"A",1
"4",1,33,"A",1
"4",1,34,"A",1
"4",1,35,"A",1
"4",1,36,"A",1
"4",1,37,"A",1
"4",1,38,"A",1
"4",1,39,"A",1
"4",1,40,"A",1
"4",1,41,"A",1
"4",1,42,"A",1
"4",1,43,"A",1
"4",1,44,"A",1
"4",1,45,"A",1
"4",1,46,"A",1
"4",1,47,"A",1
"4",1,48,"A",1
"4",1,49,"A",1
"4",1,50,"A",1
"4",1,51,"A",1
"4",1,52,"A",1
"4",1,53,"A",1
"4",1,54,"A",1
"4",1,55,"A",1
"4",1,56,"A",1
"4",1,57,"A",1
"4",1,58,"A",1
"4",1,59,"A",1
"4",1,60,"A",1
"4",1,61,"A",1
"4",1,62,"A",1
"4",1,63,"A",1
"4",1,64,"A",1
"4",1,65,"A",1
"4",1,66,"A",1
"4",1,67,"A",1
"4",1,68,"A",1
"4",1,69,"A",1
"4",1,70,"A",1
"4",1,71,"A",1
"4",1,72,"A",1
"4",1,73,"A",1
"4",1,74,"A",1
"4",1,75,"A",1
"4",1,76,"A",1
"4",1,77,"A",1
"4",1,78,"A",1
"4",1,79,"A",1
"4",1,80,"A",1
"4",1,81,"A",1
"4",1,82,"A",1
"4",1,83,"A",1
"4",1,84,"A",1
"4",1,85,"A",1
"4",1,86,"A",1
"4",1,87,"A",1
"4",1,88,"A",1
"4",1,89,"A",1
"4",1,90,"A",1
"4",1,91,"A",1
"4",1,92,"A",1
"4",1,93,"A",1
"4",1,94,"A",1
"4",1,95,"A",1
"4",1,96,"A",1
"4",1,97,"A",1
"4",1,98,"A",1
"4",1,99,"A",1
"4",1,100,"A",1
"4",1,101,"A",1
"4",1,102,"A",1
"4",1,103,"A",1
"4",1,104,"A",1
"4",1,105,"A",1
"4",1,106,"A",1
"4",1,107,"A",1
"4",1,108,"A",1
"4",1,109,"A",1
"4",1,110,"A",1
"4",1,111,"A",1
"4",1,112,"A",1
"4",1,113,"A",1
"4",1,114,"A",1
"4",1,115,"A",1
"4",1,116,"A",1
"4",1,117,"A",1
"4",1,118,"A",1
"4",1,119,"A",1
"4",1,120,"A",1
"4",1,121,"A",1
"4",1,122,"A",1
"4",1,123,"A",1
"4",1,124,"A",1
"4",1,125,"A",1
"4",1,126,"A",1
"4",1,127,"A",1
"4",1,128,"A",1
"4",1,129,"A",1
"4",1,130,"A",1
"4",1,131,"A",1
"4",1,132,"A",1
"4",1,133,"A",1
"4",1,134,"A",1
"4",1,135,"A",1
"4",1,136,"A",1
"4",1,137,"A",1
"4",1,138,"A",1
"4",1,139,"A",1
"4",1,140,"A",1
"4",1,141,"A",1
"4",1,142,"A",1
"4",1,143,"A",1
"4",1,144,"A",1
"4",1,145,"A",1
"4",1,146,"A",1
"4",1,147,"A",1
"4",1,148,"A",1
"4",1,149,"A",1
"4",1,150,"A",1
"4",1,151,"A",1
"4",1,152,"A",1
"4",1,153,"A",1
"4",1,154,"A",1
"4",1,155,"A",1
"4",1,156,"A",1
"4",1,157,"A",1
"4",1,158,"A",1
"4",1,159,"A",1
"4",1,160,"A",1
"4",1,161,"A",1
"4",1,162,"A",1
"4",1,163,"A",1
"4",1,164,"A",1
"4",1,165,"A",1
"4",1,166,"A",1
"4",1,167,"A",1
"4",1,168,"A",1
"4",1,169,"A",1
"4",1,170,"A",1
"4",1,171,"A",1
"4",1,172,"A",1
"4",1,173,"A",1
"4",1,174,"A",1
"4",1,175,"A",1
"4",1,176,"A",1
"4",1,177,"A",1
"4",1,178,"A",1
"4",1,179,"A",1
"4",1,180,"A",1
"4",1,181,"A",1
"4",1,182,"A",1
"4",1,183,"A",1
"4",1,184,"A",1
"4",1,185,"A",1
"4",1,186,"A",1
"4",1,187,"A",1
"4",1,188,"A",1
"4",1,189,"A",1
"4",1,190,"A",1
"4",1,191,"A",1
"4",1,192,"A",1
"4",1,193,"A",1
"4",1,194,"A",1
"4",1,195,"A",1
"4",1,196,"A",1
"4",1,197,"A",1
"4",1,198,"A",1
"4",1,199,"A",1
"4",1,200,"A",1
"4",1,201,"A",1
"4",1,202,"A",1
"4",1,203,"A",1
"4",1,204,"A",1
"4",1,205,"A",1
"4",1,206,"A",1
"4",1,207,"A",1
"4",1,208,"A",1
"4",1,209,"A",1
"4",1,210,"A",1
"4",1,211,"A",1
"4",1,212,"A",1
"4",1,213,"A",1
"4",1,214,"A",1
"4",1,215,"A",1
"4",1,216,"A",1
"4",1,217,"A",1
"4",1,218,"A",1
"4",1,219,"A",1
"4",1,220,"A",1
"4",1,221,"A",1
"4",1,222,"A",1
"4",1,223,"A",1
"4",1,224,"A",1
"4",1,225,"A",1
"4",1,226,"A",1
"4",1,227,"A",1
"4",1,228,"A",1
"4",1,229,"A",1
"4",1,230,"A",1
"4",1,231,"A",1
"4",1,232,"A",1
"4",1,233,"A",1
"4",1,234,"A",1
"4",1,235,"A",1
"4",1,236,"A",1
"4",1,237,"A",1
"4",1,238,"A",1
"4",1,239,"A",1
"4",1,240,"A",1
"4",1,241,"A",1
"4",1,242,"A",1
"4",1,243,"A",1
"4",1,244,"A",1
"4",1,245,"A",1
"4",1,246,"A",1
"4",1,247,"A",1
"4",1,248,"A",1
"4",1,249,"A",1
"4",1,250,"A",1
"4",1,251,"A",1
"4",1,252,"A",1
"4",1,253,"A",1
"4",1,254,"A",1
"4",1,255,"A",1
"4",1,256,"A",1
"4",1,257,"A",1
"4",1,258,"A",1
"4",1,259,"A",1
"4",1,260,"A",1
"4",1,261,"A",1
"4",1,262,"A",1
"4",1,263,"A",1
"4",1,264,"A",1
"4",1,265,"A",1
"4",1,266,"A",1
"4",1,267,"A",1
"4",1,268,"A",1
"4",1,269,"A",1
"4",1,270,"A",1
"4",1,271,"A",1
"4",1,272,"A",1
"4",1,273,"A",1
"4",1,274,"A",1
"4",1,275,"A",1
"4",1,276,"A",1
"4",1,277,"A",1
"4",1,278,"A",1
"4",1,279,"A",1
"4",1,280,"A",1
"4",1,281,"A",1
"4",1,282,"A",1
"4",1,283,"A",1
"4",1,284,"A",1
"4",1,285,"A",1
"4",1,286,"A",1
"4",1,287,"A",1
"4",1,288,"A",1
"4",1,289,"A",1
"4",1,290,"A",1
"4",1,291,"A",1
"4",1,292,"A",1
"4",1,293,"A",1
"4",1,294,"A",1
"4",1,295,"A",1
"4",1,296,"A",1
"4",1,297,"A",1
"4",1,298,"A",1
"4",1,299,"A",1
"4",1,300,"A",1
"4",1,301,"A",1
"4",1,302,"A",1
"4",1,303,"A",1
"4",1,304,"A",1
"4",1,305,"A",1
"4",1,306,"A",1
"4",1,307,"A",1
"4",1,308,"A",1
"4",1,309,"A",1
"4",1,310,"A",1
"4",1,311,"A",1
"4",1,312,"A",1
"4",1,313,"A",1
"4",1,314,"A",1
"4",1,315,"A",1
"4",1,316,"A",1
"4",1,317,"A",1
"4",1,318,"A",1
"4",1,319,"A",1
"4",1,320,"A",1
"4",1,321,"A",1
"4",1,322,"A",1
"4",1,323,"A",1
"4",1,324,"A",1
"4",1,325,"A",1
"4",1,326,"A",1
"4",1,327,"A",1
"4",1,328,"A",1
"4",1,329,"A",1
"4",1,330,"A",1
"4",1,331,"A",1
"4",1,332,"A",1
"4",1,333,"A",1
"4",1,334,"A",1
"4",1,335,"A",1
"4",1,336,"A",1
"4",1,337,"A",1
"4",1,338,"A",1
"4",1,339,"A",1
"4",1,340,"A",1
"4",1,341,"A",1
"4",1,342,"A",1
"4",1,343,"A",1
"4",1,344,"A",1
"4",1,345,"A",1
"4",1,346,"A",1
"4",1,347,"A",1
"4",1,348,"A",1
"4",1,349,"A",1
"4",1,350,"A",1
"4",1,351,"A",1
"4",1,352,"A",1
"4",1,353,"A",1
"4",1,354,"A",1
"4",1,355,"A",1
"4",1,356,"A",1
"4",1,357,"A",1
"4",1,358,"A",1
"4",1,359,"A",1
"4",1,360,"A",1
"4",1,361,"A",1
"4",1,362,"A",1
"4",1,363,"A",1
"4",1,364,"A",1
"4",1,365,"A",1
"4",1,366,"A",1
"4",1,367,"A",1
"4",1,368,"A",1
"4",1,369,"A",1
"4",1,370,"A",1
"4",1,371,"A",1
"4",1,372,"A",1
"4",1,373,"A",1
"4",1,374,"A",1
"4",1,375,"A",1
"4",1,376,"A",1
"4",1,377,"A",1
"4",1,378,"A",1
"4",1,379,"A",1
"4",1,380,"A",1
"4",1,381,"A",1
"5",1,1,"A",1
"5",1,2,"A",1
"5",1,3,"A",1
"5",1,4,"A",1
"5",1,5,"A",1
"5",1,6,"A",1
"5",1,7,"A",1
"5",1,8,"A",1
"5",1,9,"A",1
"5",1,10,"A",1
"5",1,11,"A",1
"5",1,12,"A",1
"5",1,13,"A",1
"5",1,14,"A",1
"5",1,15,"A",1
"5",1,16,"A",1
"5",1,17,"A",1
"5",1,18,"A",1
"5",1,19,"A",1
"5",1,20,"A",1
"5",1,21,"A",1
"5",1,22,"A",1
"5",1,23,"A",1
"5",1,24,"A",1
"5",1,25,"A",1
"5",1,26,"A",1
"5",1,27,"A",1
"5",1,28,"A",1
"5",1,29,"A",1
"5",1,30,"A",1
"5",1,31,"A",1
"5",1,32,"A",1
"5",1,33,"A",1
"5",1,34,"A",1
"5",1,35,"A",1
"5",1,36,"A",1
"5",1,37,"A",1
"5",1,38,"A",1
"5",1,39,"A",1
"5",1,40,"A",1
"5",1,41,"A",1
"5",1,42,"A",1
"5",1,43,"A",1
"5",1,44,"A",1
"5",1,45,"A",1
"5",1,46,"A",1
"5",1,47,"A",1
"5",1,48,"A",1
"5",1,49,"A",1
"5",1,50,"A",1
"5",1,51,"A",1
"5",1,52,"A",1
"5",1,53,"A",1
"5",1,54,"A",1
"5",1,55,"A",1
"5",1,56,"A",1
"5",1,57,"A",1
"5",1,58,"A",1
"5",1,59,"A",1
"5",1,60,"A",1
"5",1,61,"A",1
"5",1,62,"A",1
"5",1,63,"A",1
"5",1,64,"A",1
"5",1,65,"A",1
"5",1,66,"A",1
"5",1,67,"A",1
"5",1,68,"A",1
"5",1,69,"A",1
"5",1,70,"A",1
"5",1,71,"A",1
"5",1,72,"A",1
"5",1,73,"A",1
"5",1,74,"A",1
"5",1,75,"A",1
"5",1,76,"A",1
"5",1,77,"A",1
"5",1,78,"A",1
"5",1,79,"A",1
"5",1,80,"A",1
"5",1,81,"A",1
"5",1,82,"A",1
"5",1,83,"A",1
"5",1,84,"A",1
"5",1,85,"A",1
"5",1,86,"A",1
"5",1,87,"A",1
"5",1,88,"A",1
"5",1,89,"A",1
"5",1,90,"A",1
"5",1,91,"A",1
"5",1,92,"A",1
"5",1,93,"A",1
"5",1,94,"A",1
"5",1,95,"A",1
"5",1,96,"A",1
"5",1,97,"A",1
"5",1,98,"A",1
"5",1,99,"A",1
"5",1,100,"A",1
"5",1,101,"A",1
"5",1,102,"A",1
"5",1,103,"A",1
"5",1,104,"A",1
"5",1,105,"A",1
"5",1,106,"A",1
"5",1,107,"A",1
"5",1,108,"A",1
"5",1,109,"A",1
"5",1,110,"A",1
"5",1,111,"A",1
"5",1,112,"A",1
"5",1,113,"A",1
"5",1,114,"A",1
"5",1,115,"A",1
"5",1,116,"A",1
"5",1,117,"A",1
"5",1,118,"A",1
"5",1,119,"A",1
"5",1,120,"A",1
"5",1,121,"A",1
"5",1,122,"A",1
"5",1,123,"A",1
"5",1,124,"A",1
"5",1,125,"A",1
"5",1,126,"A",1
"5",1,127,"A",1
"5",1,128,"A",1
"5",1,129,"A",1
"5",1,130,"A",1
"5",1,131,"A",1
"5",1,132,"A",1
"5",1,133,"A",1
"5",1,134,"A",1
"5",1,135,"A",1
"5",1,136,"A",1
"5",1,137,"A",1
"5",1,138,"A",1
"5",1,139,"A",1
"5",1,140,"A",1
"5",1,141,"A",1
"5",1,142,"A",1
"5",1,143,"A",1
"5",1,144,"A",1
"5",1,145,"A",1
"5",1,146,"A",1
"5",1,147,"A",1
"5",1,148,"A",1
"5",1,149,"A",1
"5",1,150,"A",1
"5",1,151,"A",1
"5",1,152,"A",1
"5",1,153,"A",1
"5",1,154,"A",1
"5",1,155,"A",1
"5",1,156,"A",1
"5",1,157,"A",1
"5",1,158,"A",1
"5",1,159,"A",1
"5",1,160,"A",1
"5",1,161,"A",1
"5",1,162,"A",1
"5",1,163,"A",1
"5",1,164,"A",1
"5",1,165,"A",1
"5",1,166,"A",1
"5",1,167,"A",1
"5",1,168,"A",1
"5",1,169,"A",1
"5",1,170,"A",1
"5",1,171,"A",1
"5",1,172,"A",1
"5",1,173,"A",1
"5",1,174,"A",1
"5",1,175,"A",1
"5",1,176,"A",1
"5",1,177,"A",1
"5",1,178,"A",1
"5",1,179,"A",1
"5",1,180,"A",1
"5",1,181,"A",1
"5",1,182,"A",1
"5",1,183,"A",1
"5",1,184,"A",1
"5",1,185,"A",1
"5",1,186,"A",1
"5",1,187,"A",1
"5",1,188,"A",1
"5",1,189,"A",1
"5",1,190,"A",1
"5",1,191,"A",1
"5",1,192,"A",1
"5",1,193,"A",1
"5",1,194,"A",1
"5",1,195,"A",1
"5",1,196,"A",1
"5",1,197,"A",1
"5",1,198,"A",1
"5",1,199,"A",1
"5",1,200,"A",1
"5",1,201,"A",1
"5",1,202,"A",1
"5",1,203,"A",1
"5",1,204,"A",1
"5",1,205,"A",1
"5",1,206,"A",1
"5",1,207,"A",1
"5",1,208,"A",1
"5",1,209,"A",1
"5",1,210,"A",1
"5",1,211,"A",1
"5",1,212,"A",1
"5",1,213,"A",1
"5",1,214,"A",1
"5",1,215,"A",1
"5",1,216,"A",1
"5",1,217,"A",1
"5",1,218,"A",1
"5",1,219,"A",1
"5",1,220,"A",1
"5",1,221,"A",1
"5",1,222,"A",1
"5",1,223,"A",1
"5",1,224,"A",1
"5",1,225,"A",1
"5",1,226,"A",1
"5",1,227,"A",1
"5",1,228,"A",1
"5",1,229,"A",1
"5",1,230,"A",1
"5",1,231,"A",1
"5",1,232,"A",1
"5",1,233,"A",1
"5",1,234,"A",1
"5",1,235,"A",1
"5",1,236,"A",1
"5",1,237,"A",1
"5",1,238,"A",1
"5",1,239,"A",1
"5",1,240,"A",1
"5",1,241,"A",1
"5",1,242,"A",1
"5",1,243,"A",1
"5",1,244,"A",1
"5",1,245,"A",1
"5",1,246,"A",1
"5",1,247,"A",1
"5",1,248,"A",1
"5",1,249,"A",1
"5",1,250,"A",1
"5",1,251,"A",1
"5",1,252,"A",1
"5",1,253,"A",1
"5",1,254,"A",1
"5",1,255,"A",1
"5",1,256,"A",1
"5",1,257,"A",1
"5",1,258,"A",1
"5",1,259,"A",1
"5",1,260,"A",1
"5",1,261,"A",1
"5",1,262,"A",1
"5",1,263,"A",1
"5",1,264,"A",1
"5",1,265,"A",1
"5",1,266,"A",1
"5",1,267,"A",1
"5",1,268,"A",1
"5",1,269,"A",1
"5",1,270,"A",1
"5",1,271,"A",1
"5",1,272,"A",1
"5",1,273,"A",1
"5",1,274,"A",1
"5",1,275,"A",1
"5",1,276,"A",1
"5",1,277,"A",1
"5",1,278,"A",1
"5",1,279,"A",1
"5",1,280,"A",1
"5",1,281,"A",1
"5",1,282,"A",1
"5",1,283,"A",1
"5",1,284,"A",1
"5",1,285,"A",1
"5",1,286,"A",1
"5",1,287,"A",1
"5",1,288,"A",1
"5",1,289,"A",1
"5",1,290,"A",1
"5",1,291,"A",1
"5",1,292,"A",1
"5",1,293,"A",1
"5",1,294,"A",1
"5",1,295,"A",1
"5",1,296,"A",1
"5",1,297,"A",1
"5",1,298,"A",1
"5",1,299,"A",1
"5",1,300,"A",1
"5",1,301,"A",1
"5",1,302,"A",1
"5",1,303,"A",1
"5",1,304,"A",1
"5",1,305,"A",1
"5",1,306,"A",1
"5",1,307,"A",1
"5",1,308,"A",1
"5",1,309,"A",1
"5",1,310,"A",1
"5",1,311,"A",1
"5",1,312,"A",1
"5",1,313,"A",1
"5",1,314,"A",1
"5",1,315,"A",1
"5",1,316,"A",1
"5",1,317,"A",1
"5",1,318,"A",1
"5",1,319,"A",1
"5",1,320,"A",1
"5",1,321,"A",1
"5",1,322,"A",1
"5",1,323,"A",1
"5",1,324,"A",1
"5",1,325,"A",1
"5",1,326,"A",1
"5",1,327,"A",1
"5",1,328,"A",1
"5",1,329,"A",1
"5",1,330,"A",1
"5",1,331,"A",1
"5",1,332,"A",1
"5",1,333,"A",1
"5",1,334,"A",1
"5",1,335,"A",1
"5",1,336,"A",1
"5",1,337,"A",1
"5",1,338,"A",1
"5",1,339,"A",1
"5",1,340,"A",1
"5",1,341,"A",1
"5",1,342,"A",1
"5",1,343,"A",1
"5",1,344,"A",1
"5",1,345,"A",1
"5",1,346,"A",1
"5",1,347,"A",1
"5",1,348,"A",1
"5",1,349,"A",1
"5",1,350,"A",1
"5",1,351,"A",1
"5",1,352,"A",1
"5",1,353,"A",1
"5",1,354,"A",1
"5",1,355,"A",1
"5",1,356,"A",1
"5",1,357,"A",1
"5",1,358,"A",1
"5",1,359,"A",1
"5",1,360,"A",1
"5",1,361,"A",1
"5",1,362,"A",1
"5",1,363,"A",1
"5",1,364,"A",1
"6",1,1,"A",1
"6",1,2,"A",1
"6",1,3,"A",1
"6",1,4,"A",1
"6",1,5,"A",1
"6",1,6,"A",1
"6",1,7,"A",1
"6",1,8,"A",1
"6",1,9,"A",1
"6",1,10,"A",1
"6",1,11,"A",1
"6",1,12,"A",1
"6",1,13,"A",1
"6",1,14,"A",1
"6",1,15,"A",1
"6",1,16,"A",1
"6",1,17,"A",1
"6",1,18,"A",1
"6",1,19,"A",1
"6",1,20,"A",1
"6",1,21,"A",1
"6",1,22,"A",1
"6",1,23,"A",1
"6",1,24,"A",1
"6",1,25,"A",1
"6",1,26,"A",1
"6",1,27,"A",1
"6",1,28,"A",1
"6",1,29,"A",1
"6",1,30,"A",1
"6",1,31,"A",1
"6",1,32,"A",1
"6",1,33,"A",1
"6",1,34,"A",1
"6",1,35,"A",1
"6",1,36,"A",1
"6",1,37,"A",1
"6",1,38,"A",1
"6",1,39,"A",1
"6",1,40,"A",1
"6",1,41,"A",1
"6",1,42,"A",1
"6",1,43,"A",1
"6",1,44,"A",1
"6",1,45,"A",1
"6",1,46,"A",1
"6",1,47,"A",1
"6",1,48,"A",1
"6",1,49,"A",1
"6",1,50,"A",1
"6",1,51,"A",1
"6",1,52,"A",1
"6",1,53,"A",1
"6",1,54,"A",1
"6",1,55,"A",1
"6",1,56,"A",1
"6",1,57,"A",1
"6",1,58,"A",1
"6",1,59,"A",1
"6",1,60,"A",1
"6",1,61,"A",1
"6",1,62,"A",1
"6",1,63,"A",1
"6",1,64,"A",1
"6",1,65,"A",1
"6",1,66,"A",1
"6",1,67,"A",1
"6",1,68,"A",1
"6",1,69,"A",1
"6",1,70,"A",1
"6",1,71,"A",1
"6",1,72,"A",1
"6",1,73,"A",1
"6",1,74,"A",1
"6",1,75,"A",1
"6",1,76,"A",1
"6",1,77,"A",1
"6",1,78,"A",1
"6",1,79,"A",1
"6",1,80,"A",1
"6",1,81,"A",1
"6",1,82,"A",1
"6",1,83,"A",1
"6",1,84,"A",1
"6",1,85,"A",1
"6",1,86,"A",1
"6",1,87,"A",1
"6",1,88,"A",1
"6",1,89,"A",1
"6",1,90,"A",1
"6",1,91,"A",1
"6",1,92,"A",1
"6",1,93,"A",1
"6",1,94,"A",1
"6",1,95,"A",1
"6",1,96,"A",1
"6",1,97,"A",1
"6",1,98,"A",1
"6",1,99,"A",1
"6",1,100,"A",1
"6",1,101,"A",1
"6",1,102,"A",1
"6",1,103,"A",1
"6",1,104,"A",1
"6",1,105,"A",1
"6",1,106,"A",1
"6",1,107,"A",1
"6",1,108,"A",1
"6",1,109,"A",1
"6",1,110,"A",1
"6",1,111,"A",1
"6",1,112,"A",1
"6",1,113,"A",1
"6",1,114,"A",1
"6",1,115,"A",1
"6",1,116,"A",1
"6",1,117,"A",1
"6",1,118,"A",1
"6",1,119,"A",1
"6",1,120,"A",1
"6",1,121,"A",1
"6",1,122,"A",1
"6",1,123,"A",1
"6",1,124,"A",1
"6",1,125,"A",1
"6",1,126,"A",1
"6",1,127,"A",1
"6",1,128,"A",1
"6",1,129,"A",1
"6",1,130,"A",1
"6",1,131,"A",1
"6",1,132,"A",1
"6",1,133,"A",1
"6",1,134,"A",1
"6",1,135,"A",1
"6",1,136,"A",1
"6",1,137,"A",1
"6",1,138,"A",1
"6",1,139,"A",1
"6",1,140,"A",1
"6",1,141,"A",1
"6",1,142,"A",1
"6",1,143,"A",1
"6",1,144,"A",1
"6",1,145,"A",1
"6",1,146,"A",1
"6",1,147,"A",1
"6",1,148,"A",1
"6",1,149,"A",1
"6",1,150,"A",1
"6",1,151,"A",1
"6",1,152,"A",1
"6",1,153,"A",1
"6",1,154,"A",1
"6",1,155,"A",1
"6",1,156,"A",1
"6",1,157,"A",1
"6",1,158,"A",1
"6",1,159,"A",1
"6",1,160,"A",1
"6",1,161,"A",1
"6",1,162,"A",1
"6",1,163,"A",1
"6",1,164,"A",1
"6",1,165,"A",1
"6",1,166,"A",1
"6",1,167,"A",1
"6",1,168,"A",1
"6",1,169,"A",1
"6",1,170,"A",1
"6",1,171,"A",1
"6",1,172,"A",1
"6",1,173,"A",1
"6",1,174,"A",1
"6",1,175,"A",1
"6",1,176,"A",1
"6",1,177,"A",1
"6",1,178,"A",1
"6",1,179,"A",1
"6",1,180,"A",1
"6",1,181,"A",1
"6",1,182,"A",1
"6",1,183,"A",1
"6",1,184,"A",1
"6",1,185,"A",1
"6",1,186,"A",1
"6",1,187,"A",1
"6",1,188,"A",1
"6",1,189,"A",1
"6",1,190,"A",1
"6",1,191,"A",1
"6",1,192,"A",1
"6",1,193,"A",1
"6",1,194,"A",1
"6",1,195,"A",1
"6",1,196,"A",1
"6",1,197,"A",1
"6",1,198,"A",1
"6",1,199,"A",1
"6",1,200,"A",1
"6",1,201,"A",1
