"chr","start","end","gc","map"
"10",131500001,132000000,0.47396,0.996247
"10",132000001,132500000,0.458692,0.993961
"10",132500001,133000000,0.482626,0.996774
"10",134000001,134500000,0.54973,0.99661
"10",134500001,135000000,0.56969,0.992337
"10",135000001,135500000,0.524826,0.910785
"11",500001,1000000,0.576436,0.994259
"11",1500001,2000000,0.55058,0.999164
"11",2000001,2500000,0.551398,0.997696
"11",2500001,3000000,0.522456,0.998346
"11",3000001,3500000,0.496194,0.928286
"11",3500001,4000000,0.450204,0.990193
"11",4000001,4500000,0.413222,0.96225
"11",4500001,5000000,0.38926,0.995042
"11",5000001,5500000,0.375844,0.989838
"11",5500001,6000000,0.388484,0.990067
"11",6000001,6500000,0.430134,0.987761
"11",6500001,7000000,0.413076,0.994087
"11",7000001,7500000,0.386748,0.987841
"11",7500001,8000000,0.414374,0.980857
"11",8000001,8500000,0.456448,0.993625
"11",8500001,9000000,0.43449,0.997864
"11",9000001,9500000,0.436122,0.99875
"11",9500001,10000000,0.413382,0.994417
"11",10000001,10500000,0.399852,0.993149
"11",10500001,11000000,0.429708,0.999395
"11",11000001,11500000,0.443672,0.997889
"11",11500001,12000000,0.41659,0.998812
"11",12000001,12500000,0.451672,0.997938
"11",12500001,13000000,0.420734,0.999489
"11",13000001,13500000,0.415624,0.997172
"11",13500001,14000000,0.401296,0.986925
"11",14000001,14500000,0.413394,0.996991
"11",14500001,15000000,0.387034,0.976228
"11",15000001,15500000,0.408532,0.998091
"11",15500001,16000000,0.422996,0.999552
"11",16000001,16500000,0.35076,0.997661
"11",16500001,17000000,0.413674,0.991522
"11",17000001,17500000,0.439312,0.99287
"11",17500001,18000000,0.467602,0.999924
"11",18000001,18500000,0.41668,0.996368
"11",18500001,19000000,0.431766,0.992536
"11",19000001,19500000,0.419684,0.995039
"11",19500001,20000000,0.446228,0.995876
"11",20000001,20500000,0.41072,0.999673
"11",20500001,21000000,0.40876,0.993532
"11",21000001,21500000,0.376646,0.997782
"11",21500001,22000000,0.365926,0.994052
"11",22000001,22500000,0.365516,0.989842
"11",22500001,23000000,0.362802,0.989232
"11",23000001,23500000,0.362604,0.982432
"11",23500001,24000000,0.357006,0.996969
"11",24000001,24500000,0.354614,0.983707
"11",24500001,25000000,0.350774,0.99562
"11",25000001,25500000,0.348066,0.991407
"11",25500001,26000000,0.356908,0.990403
"11",26000001,26500000,0.360712,0.993825
"11",26500001,27000000,0.367116,0.993574
"11",27000001,27500000,0.391532,0.993586
"11",27500001,28000000,0.400928,0.994432
"11",28000001,28500000,0.358554,0.987549
"11",28500001,29000000,0.374358,0.997355
"11",29000001,29500000,0.360254,0.990267
"11",29500001,30000000,0.370942,0.992677
"11",30000001,30500000,0.386378,0.992259
"11",30500001,31000000,0.381614,0.995852
"11",31000001,31500000,0.360284,0.989628
"11",31500001,32000000,0.389904,0.994731
"11",32000001,32500000,0.43272,0.998917
"11",32500001,33000000,0.39195,0.991529
"11",33000001,33500000,0.407228,0.99653
"11",33500001,34000000,0.429172,0.994432
"11",34000001,34500000,0.44599,0.998566
"11",34500001,35000000,0.407186,0.992274
"11",35000001,35500000,0.415948,0.995626
"11",35500001,36000000,0.417626,0.995063
"11",36000001,36500000,0.439648,0.998105
"11",36500001,37000000,0.389288,0.982257
"11",37000001,37500000,0.365382,0.992972
"11",37500001,38000000,0.347774,0.99435
"11",38000001,38500000,0.351252,0.995052
"11",38500001,39000000,0.351584,0.996866
"11",39000001,39500000,0.362818,0.99418
"11",39500001,40000000,0.365554,0.988743
"11",40000001,40500000,0.373054,0.997101
"11",40500001,41000000,0.363084,0.993515
"11",41000001,41500000,0.365956,0.99743
"11",41500001,42000000,0.370268,0.996516
"11",42000001,42500000,0.367974,0.990103
"11",42500001,43000000,0.382538,0.990149
"11",43000001,43500000,0.395806,0.990883
"11",43500001,44000000,0.412068,0.995533
"11",44000001,44500000,0.45664,0.999158
"11",44500001,45000000,0.498988,0.998939
"11",45000001,45500000,0.471004,0.995451
"11",45500001,46000000,0.48166,0.997641
"11",46000001,46500000,0.451922,0.997686
"11",46500001,47000000,0.443282,0.997546
"11",47000001,47500000,0.475452,0.996395
"11",47500001,48000000,0.449208,0.999815
"11",48000001,48500000,0.415278,0.992336
"11",48500001,49000000,0.377846,0.982244
"11",49000001,49500000,0.363404,0.991779
"11",49500001,50000000,0.365996,0.982133
"11",50000001,50500000,0.39117,0.995464
"11",55000001,55500000,0.366632,0.988112
"11",55500001,56000000,0.357144,0.993182
"11",56000001,56500000,0.363718,0.989809
"11",56500001,57000000,0.39462,0.991701
"11",57000001,57500000,0.482196,0.999439
"11",57500001,58000000,0.41157,0.987781
"11",58000001,58500000,0.376484,0.992641
"11",58500001,59000000,0.4017,0.99496
"11",59000001,59500000,0.407776,0.994301
"11",59500001,60000000,0.395386,0.99427
"11",60000001,60500000,0.392642,0.982029
"11",60500001,61000000,0.496062,0.965058
"11",61000001,61500000,0.514042,0.984395
"11",61500001,62000000,0.496652,0.999257
"11",62000001,62500000,0.48285,0.994533
"11",62500001,63000000,0.452036,0.992627
"11",63000001,63500000,0.418238,0.986772
"11",63500001,64000000,0.535334,0.99646
"11",64000001,64500000,0.53296,0.999355
"11",64500001,65000000,0.526272,0.999796
"11",65000001,65500000,0.52165,0.99873
"11",65500001,66000000,0.48986,0.99561
"11",66000001,66500000,0.519166,0.99831
"11",66500001,67000000,0.478986,0.997553
"11",67000001,67500000,0.527964,0.996396
"11",67500001,68000000,0.478786,0.987245
"11",68000001,68500000,0.480838,0.998742
"11",68500001,69000000,0.513068,0.99844
"11",70000001,70500000,0.50318,0.998315
"11",70500001,71000000,0.509262,0.999416
"11",71000001,71500000,0.479906,0.994165
"11",71500001,72000000,0.45187,0.994184
"11",72000001,72500000,0.493424,0.999512
"11",72500001,73000000,0.43181,0.996595
"11",73000001,73500000,0.456834,0.999179
"11",73500001,74000000,0.424088,0.995005
"11",74000001,74500000,0.425218,0.987814
"11",74500001,75000000,0.444992,0.991451
"11",75000001,75500000,0.490898,0.992779
"11",75500001,76000000,0.43897,0.998223
"11",76000001,76500000,0.454896,0.998934
"11",76500001,77000000,0.45643,0.994628
"11",77000001,77500000,0.404374,0.997158
"11",77500001,78000000,0.440808,0.996942
"11",78000001,78500000,0.414952,0.988594
"11",78500001,79000000,0.44221,0.998488
"11",79000001,79500000,0.41879,0.994961
"11",79500001,80000000,0.384956,0.997639
"11",80000001,80500000,0.374858,0.998967
"11",80500001,81000000,0.36026,0.999017
"11",81000001,81500000,0.356084,0.997821
"11",81500001,82000000,0.360714,0.987277
"11",82000001,82500000,0.378292,0.996913
"11",82500001,83000000,0.399106,0.999002
"11",83000001,83500000,0.393182,0.990473
"11",83500001,84000000,0.36966,0.994793
"11",84000001,84500000,0.365226,0.997344
"11",84500001,85000000,0.362636,0.997947
"11",85000001,85500000,0.383192,0.986343
"11",85500001,86000000,0.399168,0.993522
"11",86000001,86500000,0.4119,0.991861
"11",86500001,87000000,0.392982,0.982305
"11",87000001,87500000,0.38907,0.985982
"11",88000001,88500000,0.372726,0.995498
"11",88500001,89000000,0.350608,0.993533
"11",89000001,89500000,0.360536,0.989474
"11",89500001,90000000,0.377448,0.984916
"11",90000001,90500000,0.35585,0.98721
"11",90500001,91000000,0.34861,0.987574
"11",91000001,91500000,0.358878,0.994804
"11",91500001,92000000,0.383126,0.993714
"11",92000001,92500000,0.39227,0.995667
"11",92500001,93000000,0.40065,0.983276
"11",93000001,93500000,0.399874,0.985856
"11",93500001,94000000,0.41438,0.983831
"11",94000001,94500000,0.40433,0.995036
"11",94500001,95000000,0.406686,0.999261
"11",95000001,95500000,0.394296,0.982751
"11",95500001,96000000,0.388312,0.99809
"11",96500001,97000000,0.363688,0.986693
"11",97000001,97500000,0.358924,0.997673
"11",97500001,98000000,0.353112,0.998983
"11",98000001,98500000,0.354996,0.991804
"11",98500001,99000000,0.353706,0.994413
"11",99000001,99500000,0.345352,0.990227
"11",99500001,100000000,0.352214,0.993556
"11",100000001,100500000,0.373978,0.980339
"11",100500001,101000000,0.380596,0.996103
"11",101000001,101500000,0.378222,0.998034
"11",101500001,102000000,0.384712,0.986928
"11",102000001,102500000,0.399486,0.992732
"11",102500001,103000000,0.385834,0.993306
"11",103000001,103500000,0.36331,0.995144
"11",103500001,104000000,0.378374,0.995393
"11",104000001,104500000,0.358864,0.996189
"11",104500001,105000000,0.361984,0.992709
"11",105000001,105500000,0.352576,0.998133
"11",105500001,106000000,0.359066,0.997973
"11",106000001,106500000,0.376278,0.994999
"11",106500001,107000000,0.363298,0.997272
"11",107000001,107500000,0.377982,0.988814
"11",107500001,108000000,0.417478,0.9993
"11",108000001,108500000,0.397058,0.987502
"11",108500001,109000000,0.386672,0.995233
"11",109000001,109500000,0.380124,0.980045
"11",109500001,110000000,0.385402,0.996095
"11",110000001,110500000,0.402818,0.989778
"11",110500001,111000000,0.390524,0.996989
"11",111000001,111500000,0.414462,0.999851
"11",111500001,112000000,0.418508,0.998737
"11",112000001,112500000,0.423424,0.994977
"11",112500001,113000000,0.421426,0.996136
"11",113000001,113500000,0.444574,0.996654
"11",113500001,114000000,0.44688,0.9966
"11",114000001,114500000,0.417702,0.996647
"11",114500001,115000000,0.41067,0.990473
"11",115000001,115500000,0.407402,0.999481
"11",115500001,116000000,0.435878,0.99603
"11",116000001,116500000,0.46317,0.99276
"11",116500001,117000000,0.436814,0.998481
"11",117000001,117500000,0.488786,0.99761
"11",117500001,118000000,0.484422,0.999103
"11",118000001,118500000,0.44472,0.998861
"11",118500001,119000000,0.488006,0.995896
"11",119000001,119500000,0.480172,0.998608
"11",119500001,120000000,0.503014,0.997626
"11",120000001,120500000,0.45389,1
"11",120500001,121000000,0.45148,0.999473
"11",121000001,121500000,0.424136,0.995589
"11",121500001,122000000,0.395702,0.986628
"11",122000001,122500000,0.40002,0.996091
"11",122500001,123000000,0.439358,0.997313
"11",123000001,123500000,0.451014,0.999038
"11",123500001,124000000,0.388034,0.997532
"11",124000001,124500000,0.378928,0.989085
"11",124500001,125000000,0.435654,0.997574
"11",125000001,125500000,0.462988,0.990768
"11",125500001,126000000,0.417762,0.995743
"11",126000001,126500000,0.493518,0.997032
"11",126500001,127000000,0.440988,0.999184
"11",127000001,127500000,0.393018,0.993291
"11",127500001,128000000,0.375456,0.989142
"11",128000001,128500000,0.409026,0.997198
"11",128500001,129000000,0.431618,0.999906
"11",129000001,129500000,0.407066,0.990801
"11",129500001,130000000,0.432794,0.995869
"11",130000001,130500000,0.45365,0.998741
"11",130500001,131000000,0.420172,0.994646
"11",131000001,131500000,0.436084,0.995983
"11",131500001,132000000,0.42753,0.999123
"11",132000001,132500000,0.418672,0.990879
"11",132500001,133000000,0.41695,0.99979
"11",133000001,133500000,0.424564,0.99858
"11",133500001,134000000,0.463508,0.989428
"11",134000001,134500000,0.47737,0.997055
"12",500001,1000000,0.442662,0.995316
"12",1000001,1500000,0.3995,0.989005
"12",1500001,2000000,0.45489,0.997957
"12",2000001,2500000,0.456624,0.990908
"12",2500001,3000000,0.481524,0.995793
"12",3000001,3500000,0.505284,0.998565
"12",3500001,4000000,0.444336,0.984948
"12",4000001,4500000,0.438712,0.997298
"12",4500001,5000000,0.416972,0.993988
"12",5000001,5500000,0.435612,0.990549
"12",5500001,6000000,0.443256,0.998814
"12",6000001,6500000,0.483922,0.99604
"12",7500001,8000000,0.408076,0.992977
"12",8000001,8500000,0.443904,0.984476
"12",8500001,9000000,0.425494,0.986109
"12",9000001,9500000,0.408416,0.993658
"12",9500001,10000000,0.401442,0.989465
"12",10000001,10500000,0.387344,0.994841
"12",10500001,11000000,0.36665,0.987759
"12",11000001,11500000,0.372514,0.986396
"12",11500001,12000000,0.41714,0.993514
"12",12000001,12500000,0.422946,0.994853
"12",12500001,13000000,0.423706,0.996633
"12",13000001,13500000,0.435562,0.998612
"12",13500001,14000000,0.408382,0.988914
"12",14000001,14500000,0.40856,0.99868
"12",14500001,15000000,0.38677,0.99683
"12",15000001,15500000,0.376324,0.997768
"12",15500001,16000000,0.37357,0.998147
"12",16000001,16500000,0.382448,0.997959
"12",16500001,17000000,0.362586,0.994438
"12",17000001,17500000,0.355312,0.993183
"12",17500001,18000000,0.354564,0.988033
"12",18000001,18500000,0.353544,0.994224
"12",18500001,19000000,0.36429,0.995295
"12",19000001,19500000,0.382262,0.998429
"12",19500001,20000000,0.403724,0.994911
"12",20000001,20500000,0.369968,0.999215
"12",20500001,21000000,0.364888,0.990428
"12",21000001,21500000,0.356186,0.988822
"12",21500001,22000000,0.374968,0.987773
"12",22000001,22500000,0.379966,0.991977
"12",22500001,23000000,0.369786,0.985141
"12",23000001,23500000,0.376352,0.993256
"12",23500001,24000000,0.355842,0.996724
"12",24000001,24500000,0.35679,0.998723
"12",24500001,25000000,0.381772,0.998192
"12",25000001,25500000,0.393172,0.99947
"12",25500001,26000000,0.389238,0.989441
"12",26000001,26500000,0.401958,0.997063
"12",26500001,27000000,0.383368,0.994603
"12",27000001,27500000,0.39171,0.994396
"12",27500001,28000000,0.401544,0.997123
"12",28000001,28500000,0.373428,0.995488
"12",28500001,29000000,0.365912,0.992333
"12",29000001,29500000,0.382236,0.996451
"12",29500001,30000000,0.386746,0.991574
"12",30000001,30500000,0.394548,0.992683
"12",30500001,31000000,0.392802,0.994723
"12",31000001,31500000,0.445562,0.990869
"12",31500001,32000000,0.423394,0.998797
"12",32000001,32500000,0.420308,0.9968
"12",32500001,33000000,0.407892,0.998583
"12",33000001,33500000,0.39048,0.990084
"12",33500001,34000000,0.359256,0.995244
"12",34000001,34500000,0.41502,0.991265
"12",38000001,38500000,0.375456,0.992717
"12",38500001,39000000,0.379226,0.9958
"12",39000001,39500000,0.366068,0.986572
"12",39500001,40000000,0.373232,0.996268
"12",40000001,40500000,0.368314,0.982997
"12",40500001,41000000,0.365094,0.999167
"12",41000001,41500000,0.35836,0.994154
"12",41500001,42000000,0.363704,0.996082
"12",42000001,42500000,0.388462,0.981376
"12",42500001,43000000,0.400762,0.99644
"12",43000001,43500000,0.38768,0.996239
"12",43500001,44000000,0.36259,0.982757
"12",44000001,44500000,0.379494,0.99119
"12",44500001,45000000,0.36853,0.986056
"12",45000001,45500000,0.368674,0.987988
"12",45500001,46000000,0.39573,0.993094
"12",46000001,46500000,0.379718,0.998971
"12",46500001,47000000,0.39079,0.995893
"12",47000001,47500000,0.384032,0.990568
"12",47500001,48000000,0.4043,0.994481
"12",48000001,48500000,0.466562,0.999196
"12",48500001,49000000,0.408572,0.985593
"12",49000001,49500000,0.48278,0.998175
"12",49500001,50000000,0.460228,0.997354
"12",50000001,50500000,0.485154,0.998987
"12",50500001,51000000,0.430304,0.998977
"12",51000001,51500000,0.422706,0.996945
"12",51500001,52000000,0.446622,0.986901
"12",52000001,52500000,0.470098,0.997966
"12",52500001,53000000,0.494626,0.997209
"12",53000001,53500000,0.488768,0.998565
"12",53500001,54000000,0.478546,0.998452
"12",54000001,54500000,0.464874,0.996122
"12",54500001,55000000,0.475734,0.997313
"12",55000001,55500000,0.398102,0.97504
"12",55500001,56000000,0.363336,0.972302
"12",56000001,56500000,0.469374,0.997145
"12",56500001,57000000,0.473476,0.997818
"12",57000001,57500000,0.45604,0.992206
"12",57500001,58000000,0.489746,0.999224
"12",58000001,58500000,0.448166,0.989341
"12",58500001,59000000,0.388654,0.983146
"12",59000001,59500000,0.372932,0.996067
"12",59500001,60000000,0.364938,0.994018
"12",60000001,60500000,0.356228,0.992761
"12",60500001,61000000,0.345122,0.998669
"12",61000001,61500000,0.348156,0.993392
"12",61500001,62000000,0.364142,0.98928
"12",62000001,62500000,0.363898,0.98957
"12",62500001,63000000,0.368012,0.999269
"12",63000001,63500000,0.413288,0.998376
"12",63500001,64000000,0.374604,0.987058
"12",64000001,64500000,0.38738,0.986262
"12",64500001,65000000,0.412712,0.981004
"12",65000001,65500000,0.412998,0.99942
"12",65500001,66000000,0.379196,0.991778
"12",66000001,66500000,0.395444,0.99762
"12",66500001,67000000,0.398868,0.990776
"12",67000001,67500000,0.381042,0.998449
"12",67500001,68000000,0.391626,0.998133
"12",68000001,68500000,0.3972,0.989372
"12",68500001,69000000,0.400252,0.998647
"12",69000001,69500000,0.408422,0.995876
"12",69500001,70000000,0.396558,0.997324
"12",70000001,70500000,0.397482,0.971774
"12",70500001,71000000,0.381734,0.995571
"12",71000001,71500000,0.374584,0.989681
"12",71500001,72000000,0.376602,0.991238
"12",72000001,72500000,0.381058,0.998497
"12",72500001,73000000,0.362446,0.991917
"12",73000001,73500000,0.36209,0.992902
"12",73500001,74000000,0.349816,0.979088
"12",74000001,74500000,0.345868,0.993326
"12",74500001,75000000,0.357428,0.995035
"12",75000001,75500000,0.34725,0.98957
"12",75500001,76000000,0.35983,0.997155
"12",76000001,76500000,0.39598,0.997129
"12",76500001,77000000,0.389838,0.996363
"12",77000001,77500000,0.391286,0.999567
"12",77500001,78000000,0.374078,0.991745
"12",78000001,78500000,0.356664,0.992975
"12",78500001,79000000,0.355564,0.99596
"12",79000001,79500000,0.344966,0.992972
"12",79500001,80000000,0.378154,0.994172
"12",80000001,80500000,0.37376,0.996833
"12",80500001,81000000,0.36213,0.980146
"12",81000001,81500000,0.360098,0.997149
"12",81500001,82000000,0.345512,0.997225
"12",82000001,82500000,0.356248,0.994891
"12",82500001,83000000,0.358402,0.997113
"12",83000001,83500000,0.374564,0.996395
"12",83500001,84000000,0.365938,0.98982
"12",84000001,84500000,0.354846,0.985304
"12",84500001,85000000,0.343678,0.997538
"12",85000001,85500000,0.345548,0.998764
"12",85500001,86000000,0.342568,0.989889
"12",86000001,86500000,0.353474,0.998272
"12",86500001,87000000,0.346704,0.995818
"12",87000001,87500000,0.341408,0.98698
"12",87500001,88000000,0.353524,0.9906
"12",88000001,88500000,0.357044,0.985384
"12",88500001,89000000,0.364162,0.997378
"12",89000001,89500000,0.368368,0.988833
"12",89500001,90000000,0.391832,0.998465
"12",90000001,90500000,0.373314,0.99525
"12",90500001,91000000,0.357194,0.990294
"12",91000001,91500000,0.35246,0.99693
"12",91500001,92000000,0.357426,0.998242
"12",92000001,92500000,0.37533,0.996455
"12",92500001,93000000,0.394722,0.990829
"12",93000001,93500000,0.396474,0.987661
